Date,Open,High,Low,Close,Volume
2000-01-03,1.45,1.506,1.45,1.487,953600.3642753392
2000-01-04,1.494,1.494,1.456,1.456,1142400.43639697
2000-01-05,1.4,1.444,1.35,1.4,1574400.60142103
2000-01-06,1.406,1.431,1.375,1.381,2588800.98892198
2000-01-11,1.456,1.462,1.4369999999999998,1.45,812800.310489719
2000-01-12,1.456,1.469,1.45,1.462,870400.3324929271
2000-01-13,1.469,1.487,1.462,1.462,1884800.71999388
2000-01-14,1.462,1.469,1.419,1.462,2256000.86179233
2000-01-17,1.462,1.556,1.462,1.494,2502400.95591716
2000-01-18,1.5,1.506,1.469,1.469,1209600.46206738
2000-01-19,1.45,1.469,1.444,1.456,1289600.49262739
2000-01-20,1.469,1.5,1.469,1.494,1113600.42539536
2000-01-21,1.578,1.594,1.506,1.519,2451200.93635876
2000-01-24,1.556,1.578,1.537,1.55,1052800.40216975
2000-01-25,1.531,1.55,1.525,1.544,1315200.50240659
2000-01-26,1.55,1.5619999999999998,1.475,1.494,841600.321491323
2000-01-27,1.544,1.544,1.494,1.5119999999999998,547200.20903048
2000-01-28,1.5,1.506,1.475,1.487,992000.378944145
2000-01-31,1.469,1.469,1.4369999999999998,1.456,1804800.68943386
2000-02-02,1.456,1.494,1.456,1.475,1123200.42906256
2000-02-03,1.475,1.487,1.475,1.481,1129600.43150736
2000-02-08,1.5119999999999998,1.519,1.487,1.494,1539200.58797462
2000-02-09,1.506,1.537,1.5,1.525,1190400.45473297
2000-02-10,1.494,1.556,1.494,1.55,1481600.56597142
2000-02-11,1.556,1.797,1.55,1.672,2636801.00725798
2000-02-14,1.6869999999999998,1.703,1.609,1.656,1331200.50851859
2000-02-15,1.6869999999999998,1.6869999999999998,1.578,1.594,1078400.41194896
2000-02-16,1.609,1.625,1.55,1.625,1184000.45228817
2000-02-17,1.625,1.6869999999999998,1.594,1.656,2480000.94736036
2000-02-18,1.672,1.6869999999999998,1.641,1.672,1302400.49751699
2000-02-21,1.625,1.641,1.594,1.625,1276800.48773779
2000-02-22,1.625,1.641,1.5619999999999998,1.609,1574400.60142103
2000-02-23,1.625,1.641,1.609,1.625,1638400.62586904
2000-02-24,1.625,1.641,1.609,1.625,838400.320268922
2000-02-25,1.656,1.656,1.625,1.625,809600.309267318
2000-02-28,1.594,1.625,1.594,1.625,1360000.5195202
2000-02-29,1.625,1.641,1.578,1.625,1420800.54274581
2000-03-01,1.641,1.641,1.609,1.625,368000.140576054
2000-03-02,1.625,1.625,1.5619999999999998,1.578,1299200.49629459
2000-03-03,1.5619999999999998,1.594,1.537,1.594,1024000.39116815
2000-03-06,1.594,1.594,1.5619999999999998,1.578,611200.233478489
2000-03-07,1.5619999999999998,1.578,1.55,1.5619999999999998,860800.3288257259
2000-03-08,1.5619999999999998,1.5619999999999998,1.531,1.5619999999999998,828800.316601721
2000-03-09,1.5619999999999998,1.5619999999999998,1.55,1.5619999999999998,812800.310489719
2000-03-10,1.578,1.719,1.578,1.6869999999999998,3264001.24684848
2000-03-13,1.797,1.906,1.6869999999999998,1.719,3286401.25540528
2000-03-14,1.719,1.719,1.6869999999999998,1.6869999999999998,316800.12101764604
2000-03-15,1.656,1.672,1.641,1.641,268800.10268163896
2000-03-17,1.6869999999999998,1.703,1.656,1.656,611200.233478489
2000-03-20,1.641,1.656,1.641,1.641,220800.084345632
2000-03-21,1.641,1.656,1.625,1.641,214400.08190083105
2000-03-22,1.641,1.6869999999999998,1.641,1.656,377600.144243255
2000-03-23,1.656,1.703,1.656,1.703,406400.155244859
2000-03-24,1.719,1.734,1.656,1.6869999999999998,489600.187027271
2000-03-27,1.703,1.703,1.672,1.6869999999999998,499200.190694473
2000-03-28,1.6869999999999998,1.719,1.672,1.6869999999999998,256000.097792037
2000-03-29,1.6869999999999998,1.6869999999999998,1.656,1.6869999999999998,256000.097792037
2000-03-30,1.6869999999999998,1.6869999999999998,1.641,1.656,432000.16502406297
2000-03-31,1.641,1.703,1.641,1.672,3177601.21384366
2000-04-03,1.6869999999999998,1.719,1.672,1.6869999999999998,224000.085568033
2000-04-04,1.6869999999999998,1.703,1.672,1.672,105600.040339215
2000-04-05,1.656,1.672,1.625,1.641,172800.066009625
2000-04-07,1.656,1.656,1.641,1.641,64000.024448009295
2000-04-10,1.641,1.656,1.641,1.656,86400.03300481259
2000-04-11,1.641,1.656,1.594,1.625,115200.044006417
2000-04-12,1.625,1.656,1.625,1.656,44800.0171136065
2000-04-13,1.641,1.641,1.609,1.641,230400.088012834
2000-04-14,1.641,1.656,1.641,1.656,48000.018336007
2000-04-17,1.531,1.578,1.519,1.537,1936000.73955228
2000-04-18,1.578,1.594,1.537,1.556,1017600.38872335
2000-04-19,1.578,1.594,1.556,1.578,396800.15157765796
2000-04-20,1.578,1.578,1.5619999999999998,1.578,428800.163801663
2000-04-21,1.594,1.609,1.594,1.594,179200.06845442601
2000-04-24,1.594,1.594,1.525,1.544,108800.041561616
2000-04-25,1.537,1.55,1.519,1.55,284800.10879364196
2000-04-26,1.556,1.5619999999999998,1.531,1.531,326400.124684848
2000-04-27,1.544,1.5619999999999998,1.537,1.5619999999999998,752000.28726411
2000-04-28,1.594,1.594,1.5619999999999998,1.594,214400.08190083105
2000-05-02,1.594,1.609,1.594,1.609,476800.18213767
2000-05-03,1.578,1.594,1.578,1.594,51200.0195584075
2000-05-04,1.5619999999999998,1.578,1.556,1.578,214400.08190083105
2000-05-05,1.594,1.594,1.578,1.594,108800.041561616
2000-05-08,1.609,1.672,1.594,1.594,614400.23470089
2000-05-09,1.625,1.625,1.578,1.594,92800.0354496136
2000-05-10,1.609,1.609,1.594,1.594,524800.200473677
2000-05-11,1.594,1.594,1.578,1.594,428800.163801663
2000-05-12,1.656,1.656,1.609,1.625,288000.110016042
2000-05-15,1.594,1.594,1.578,1.578,108800.041561616
2000-05-16,1.578,1.594,1.578,1.578,224000.085568033
2000-05-17,1.594,1.625,1.578,1.594,761600.290931311
2000-05-19,1.594,1.594,1.556,1.578,937600.358163337
2000-05-22,1.578,1.578,1.55,1.55,1753600.66987546
2000-05-23,1.55,1.55,1.531,1.531,1049600.40094735
2000-05-24,1.519,1.519,1.475,1.487,1484800.56719382
2000-05-25,1.494,1.5,1.462,1.469,982400.375276943
2000-05-26,1.469,1.481,1.462,1.462,883200.337382529
2000-05-29,1.481,1.487,1.469,1.481,198400.07578882895
2000-05-30,1.5,1.5,1.469,1.469,256000.097792037
2000-05-31,1.481,1.5619999999999998,1.481,1.5,1222400.46695698
2000-06-01,1.487,1.5,1.487,1.494,659200.251814496
2000-06-02,1.487,1.487,1.469,1.487,297600.113683243
