Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,16.400000,17.100000,16.400000,17.000000,17.000000,123000
2000-01-04,17.000000,17.000000,16.900000,17.000000,17.000000,118000
2000-01-05,16.799999,16.900000,16.600000,16.900000,16.900000,41000
2000-01-06,16.900000,16.900000,16.700001,16.799999,16.799999,171000
2000-01-07,16.799999,16.799999,16.799999,16.799999,16.799999,0
2000-01-10,16.799999,16.799999,16.799999,16.799999,16.799999,0
2000-01-11,16.900000,17.100000,16.900000,16.900000,16.900000,94000
2000-01-12,16.900000,17.000000,16.900000,16.900000,16.900000,272000
2000-01-13,16.900000,17.000000,16.900000,16.900000,16.900000,359000
2000-01-14,16.900000,17.299999,16.900000,17.299999,17.299999,276000
2000-01-17,17.500000,17.600000,17.200001,17.400000,17.400000,108000
2000-01-18,17.600000,18.100000,17.600000,18.000000,18.000000,331000
2000-01-19,18.000000,18.100000,17.799999,18.000000,18.000000,401000
2000-01-20,18.000000,18.500000,18.000000,18.400000,18.400000,590000
2000-01-21,18.400000,18.600000,18.400000,18.500000,18.500000,504000
2000-01-24,18.500000,18.500000,18.400000,18.400000,18.400000,54000
2000-01-25,18.400000,18.400000,18.400000,18.400000,18.400000,39000
2000-01-26,18.500000,18.600000,18.400000,18.500000,18.500000,257000
2000-01-27,18.600000,19.799999,18.600000,19.799999,19.799999,443000
2000-01-28,19.000000,19.799999,19.000000,19.799999,19.799999,136000
2000-01-31,19.500000,19.500000,19.000000,19.400000,19.400000,134000
2000-02-01,19.400000,19.400000,19.400000,19.400000,19.400000,0
2000-02-02,19.299999,19.299999,19.100000,19.200001,19.200001,100000
2000-02-03,19.200001,20.000000,19.200001,19.700001,19.700001,595000
2000-02-04,19.700001,19.700001,19.700001,19.700001,19.700001,0
2000-02-07,19.700001,19.700001,19.700001,19.700001,19.700001,0
2000-02-08,19.799999,20.100000,19.799999,20.100000,20.100000,275000
2000-02-09,20.000000,20.100000,20.000000,20.100000,20.100000,138000
2000-02-10,20.100000,20.500000,20.100000,20.500000,20.500000,604000
2000-02-11,20.200001,20.299999,19.799999,20.000000,20.000000,66000
2000-02-14,20.000000,20.000000,19.500000,20.000000,20.000000,73000
2000-02-15,20.000000,20.200001,20.000000,20.100000,20.100000,204000
2000-02-16,20.000000,20.000000,20.000000,20.000000,20.000000,10000
2000-02-17,20.000000,20.100000,20.000000,20.000000,20.000000,212000
2000-02-18,20.100000,20.299999,20.000000,20.000000,20.000000,164000
2000-02-21,20.000000,20.000000,19.900000,20.000000,20.000000,134000
2000-02-22,20.200001,20.200001,19.900000,19.900000,19.900000,2000
2000-02-23,19.600000,19.600000,19.200001,19.400000,19.400000,16000
2000-02-24,19.500000,19.500000,19.000000,19.000000,19.000000,0
2000-02-25,19.600000,19.700001,19.400000,19.400000,19.400000,24000
2000-02-28,19.299999,19.299999,19.299999,19.299999,19.299999,2000
2000-02-29,19.200001,19.600000,19.000000,19.600000,19.600000,53000
2000-03-01,19.600000,19.600000,19.600000,19.600000,19.600000,12000
2000-03-02,19.000000,19.000000,18.799999,18.900000,18.900000,50000
2000-03-03,19.500000,19.500000,18.900000,18.900000,18.900000,20000
2000-03-06,19.000000,19.000000,18.900000,18.900000,18.900000,4000
2000-03-07,18.799999,18.900000,18.200001,18.799999,18.799999,221000
2000-03-08,18.700001,18.799999,18.500000,18.700001,18.700001,268000
2000-03-09,18.700001,18.700001,18.600000,18.600000,18.600000,0
2000-03-10,18.700001,18.799999,18.700001,18.700001,18.700001,106000
2000-03-13,18.500000,18.600000,18.100000,18.100000,18.100000,18000
2000-03-14,18.500000,18.500000,18.100000,18.500000,18.500000,9000
2000-03-15,18.400000,18.400000,18.200001,18.299999,18.299999,117000
2000-03-16,18.299999,18.299999,18.299999,18.299999,18.299999,0
2000-03-17,18.500000,18.500000,18.200001,18.400000,18.400000,83000
2000-03-20,18.299999,18.400000,18.100000,18.100000,18.100000,32000
2000-03-21,18.400000,18.400000,18.200001,18.200001,18.200001,8000
2000-03-22,18.299999,18.299999,18.100000,18.100000,18.100000,34000
2000-03-23,18.100000,18.100000,18.000000,18.100000,18.100000,134000
2000-03-24,18.100000,18.100000,18.000000,18.000000,18.000000,209000
2000-03-27,18.000000,18.000000,17.799999,17.900000,17.900000,147000
2000-03-28,17.900000,17.900000,17.799999,17.900000,17.900000,219000
2000-03-29,17.900000,18.400000,17.799999,18.000000,18.000000,53000
2000-03-30,18.000000,18.100000,18.000000,18.000000,18.000000,368000
2000-03-31,18.100000,18.100000,18.000000,18.100000,18.100000,162000
2000-04-03,18.000000,18.200001,18.000000,18.100000,18.100000,92000
2000-04-04,18.000000,18.200001,18.000000,18.000000,18.000000,263000
2000-04-05,18.000000,18.200001,18.000000,18.200001,18.200001,130000
2000-04-06,18.200001,18.200001,18.200001,18.200001,18.200001,0
2000-04-07,18.000000,18.400000,18.000000,18.299999,18.299999,107000
2000-04-10,18.500000,18.500000,18.299999,18.299999,18.299999,85000
2000-04-11,18.299999,18.299999,18.200001,18.200001,18.200001,204000
2000-04-12,18.200001,18.200001,18.200001,18.200001,18.200001,90000
2000-04-13,18.100000,18.299999,18.100000,18.299999,18.299999,209000
2000-04-14,18.500000,18.500000,18.400000,18.500000,18.500000,148000
2000-04-17,18.200001,18.299999,18.100000,18.100000,18.100000,143000
2000-04-18,18.200001,18.400000,18.200001,18.200001,18.200001,42000
2000-04-19,18.200001,18.400000,18.100000,18.299999,18.299999,180000
2000-04-20,18.400000,18.500000,18.400000,18.400000,18.400000,193000
2000-04-21,18.400000,18.500000,18.400000,18.400000,18.400000,73000
2000-04-24,18.400000,18.500000,18.299999,18.299999,18.299999,38000
2000-04-25,18.200001,18.400000,18.200001,18.299999,18.299999,148000
2000-04-26,18.299999,18.299999,18.299999,18.299999,18.299999,298000
2000-04-27,18.200001,18.299999,18.200001,18.200001,18.200001,300000
2000-04-28,18.299999,18.400000,18.200001,18.200001,18.200001,545000
2000-05-01,18.200001,18.200001,18.200001,18.200001,18.200001,0
2000-05-02,18.200001,18.299999,18.200001,18.200001,18.200001,87000
2000-05-03,18.200001,18.200001,18.200001,18.200001,18.200001,235000
2000-05-04,18.200001,18.299999,18.200001,18.200001,18.200001,274000
2000-05-05,17.900000,17.900000,17.900000,17.900000,17.900000,672000
2000-05-08,17.700001,17.700001,17.700001,17.700001,17.700001,7000
2000-05-09,17.700001,17.700001,17.700001,17.700001,17.700001,0
2000-05-10,17.900000,17.900000,17.799999,17.799999,17.799999,332000
2000-05-11,17.900000,17.900000,17.799999,17.900000,17.900000,128000
2000-05-12,17.900000,18.000000,17.900000,17.900000,17.900000,124000
2000-05-15,17.900000,17.900000,17.799999,17.900000,17.900000,107000
2000-05-16,17.900000,18.000000,17.900000,17.900000,17.900000,101000
2000-05-17,18.000000,18.299999,17.900000,17.900000,17.900000,63000
2000-05-18,17.900000,17.900000,17.900000,17.900000,17.900000,0
2000-05-19,18.200001,18.600000,18.100000,18.400000,18.400000,272000
2000-05-22,18.299999,18.600000,18.299999,18.600000,18.600000,57000
2000-05-23,18.600000,18.600000,18.500000,18.600000,18.600000,124000
2000-05-24,18.500000,18.500000,18.400000,18.500000,18.500000,130000
2000-05-25,18.500000,18.500000,18.500000,18.500000,18.500000,2000
2000-05-26,18.400000,18.400000,17.799999,17.900000,17.900000,328000
2000-05-29,17.900000,18.500000,17.900000,18.000000,18.000000,245000
2000-05-30,18.000000,18.000000,18.000000,18.000000,18.000000,0
2000-05-31,18.299999,19.100000,18.299999,19.000000,19.000000,274000
2000-06-01,18.900000,18.900000,18.600000,18.799999,18.799999,105000
2000-06-02,18.600000,18.600000,18.299999,18.299999,18.299999,103000
2000-06-05,18.400000,18.600000,18.400000,18.500000,18.500000,145000
2000-06-06,18.400000,18.400000,17.900000,18.200001,18.200001,30000
2000-06-07,18.100000,18.100000,17.799999,17.900000,17.900000,393000
2000-06-08,17.799999,17.900000,17.799999,17.900000,17.900000,406000
2000-06-09,17.799999,18.200001,17.799999,18.000000,18.000000,154000
2000-06-12,18.000000,18.400000,18.000000,18.100000,18.100000,78000
2000-06-13,18.000000,18.700001,18.000000,18.700001,18.700001,148000
2000-06-14,18.600000,19.100000,18.600000,19.100000,19.100000,1182000
2000-06-15,19.100000,19.100000,19.100000,19.100000,19.100000,0
2000-06-16,19.000000,19.000000,18.700001,18.900000,18.900000,145000
2000-06-19,18.299999,18.400000,18.299999,18.400000,18.400000,81000
2000-06-20,18.299999,18.500000,18.100000,18.100000,18.100000,98000
2000-06-21,18.200001,18.200001,18.100000,18.100000,18.100000,17000
2000-06-22,18.100000,18.100000,18.100000,18.100000,18.100000,36000
2000-06-23,18.100000,18.200001,18.100000,18.200001,18.200001,41000
2000-06-26,18.100000,18.100000,18.000000,18.000000,18.000000,15000
2000-06-27,17.900000,17.900000,17.600000,17.600000,17.600000,32000
2000-06-28,17.900000,18.000000,17.799999,17.900000,17.900000,36000
2000-06-29,17.900000,18.000000,17.799999,17.799999,17.799999,162000
2000-06-30,17.700001,17.799999,17.600000,17.600000,17.600000,25000
2000-07-03,17.600000,17.600000,15.900000,16.000000,16.000000,570000
2000-07-04,16.000000,16.400000,16.000000,16.200001,16.200001,348000
2000-07-05,16.400000,16.700001,16.400000,16.500000,16.500000,87000
